run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,onemkl,1,ns,0081264d482f0f037a5f242c60d365fd193a1de9,true,Intel(R) oneAPI Math Kernel Library Version 2026.1-Product Build 20260612 for Intel(R) 64 architecture applications; compiler=15.2.0,1,5,100000000,vendor-calibrated,25000000,1
case,1,1,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=N+locality=sorted,ok,composed,slices-cycle-v1,onemkl-with-validated-bookkeeping
sample,1,1,1,1000000,61293077,61.293076999999997
sample,1,1,2,1000000,61761839,61.761839000000002
sample,1,1,3,1000000,61086804,61.086804000000001
case,2,1,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=T+locality=sorted,ok,composed,slices-cycle-v1,onemkl-with-validated-bookkeeping
sample,2,1,1,1000000,58737911,58.737910999999997
sample,2,1,2,1000000,58941512,58.941512000000003
sample,2,1,3,1000000,58905892,58.905892000000001
case,3,1,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=N+locality=shuffled,ok,composed,slices-cycle-v1,onemkl-with-validated-bookkeeping
sample,3,1,1,1000000,61325947,61.325946999999999
sample,3,1,2,1000000,62078464,62.078463999999997
sample,3,1,3,1000000,61486770,61.48677
case,4,1,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=T+locality=shuffled,ok,composed,slices-cycle-v1,onemkl-with-validated-bookkeeping
sample,4,1,1,1000000,58719766,58.719766
sample,4,1,2,1000000,58716745,58.716745000000003
sample,4,1,3,1000000,58354312,58.354312
case,5,1,sparse-slices-cycle-checked+64+sparse-uniform+density=0.125+timing=reuse+compact=T+locality=shuffled,unsupported,unsupported,slices-cycle-checked-v1,unavailable
case,6,1,sparse-slices-reduce-dot-checked+64+sparse-uniform+density=0.125+timing=reuse+locality=shuffled,unsupported,unsupported,slices-ordered-dot-checked-v1,unavailable
case,7,1,sparse-slices-reduce-dot-unchecked+64+sparse-uniform+density=0.125+timing=reuse+locality=shuffled,ok,composed,slices-dot-v1,onemkl-with-validated-bookkeeping
sample,7,1,1,1000000,10922811,10.922810999999999
sample,7,1,2,1000000,12148521,12.148521000000001
sample,7,1,3,1000000,11380771,11.380770999999999
case,8,1,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=N+locality=sorted,ok,composed,slices-cycle-v1,onemkl-with-validated-bookkeeping
sample,8,1,1,65536,92862179,1416.9644012451172
sample,8,1,2,65536,92254390,1407.6902770996094
sample,8,1,3,65536,92691908,1414.3662719726562
case,9,1,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,ok,composed,slices-cycle-v1,onemkl-with-validated-bookkeeping
sample,9,1,1,65536,92923962,1417.9071350097656
sample,9,1,2,65536,93193528,1422.0203857421875
sample,9,1,3,65536,92568191,1412.4785003662109
case,10,1,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=N+locality=shuffled,ok,composed,slices-cycle-v1,onemkl-with-validated-bookkeeping
sample,10,1,1,65536,93795085,1431.1994171142578
sample,10,1,2,65536,93842999,1431.9305267333984
sample,10,1,3,65536,93889485,1432.6398468017578
case,11,1,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,ok,composed,slices-cycle-v1,onemkl-with-validated-bookkeeping
sample,11,1,1,65536,93987464,1434.1348876953125
sample,11,1,2,65536,94238577,1437.9665679931641
sample,11,1,3,65536,95601057,1458.7563629150391
case,12,1,sparse-slices-cycle-checked+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,unsupported,unsupported,slices-cycle-checked-v1,unavailable
case,13,1,sparse-slices-reduce-dot-checked+4096+sparse-uniform+density=0.0625+timing=reuse+locality=shuffled,unsupported,unsupported,slices-ordered-dot-checked-v1,unavailable
case,14,1,sparse-slices-reduce-dot-unchecked+4096+sparse-uniform+density=0.0625+timing=reuse+locality=shuffled,ok,composed,slices-dot-v1,onemkl-with-validated-bookkeeping
sample,14,1,1,524288,88679910,169.14350509643555
sample,14,1,2,524288,87655667,167.18991661071777
sample,14,1,3,524288,88938419,169.63657188415527
case,15,1,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=sorted,ok,composed,slices-cycle-v1,onemkl-with-validated-bookkeeping
sample,15,1,1,8192,76694990,9362.181396484375
sample,15,1,2,8192,76160393,9296.9229736328125
sample,15,1,3,8192,76687942,9361.321044921875
case,16,1,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=sorted,ok,composed,slices-cycle-v1,onemkl-with-validated-bookkeeping
sample,16,1,1,8192,75002099,9155.5296630859375
sample,16,1,2,8192,74446627,9087.7230224609375
sample,16,1,3,8192,74838175,9135.5194091796875
case,17,1,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=shuffled,ok,composed,slices-cycle-v1,onemkl-with-validated-bookkeeping
sample,17,1,1,8192,77300129,9436.0509033203125
sample,17,1,2,8192,77656271,9479.5252685546875
sample,17,1,3,8192,77918353,9511.5177001953125
case,18,1,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=shuffled,ok,composed,slices-cycle-v1,onemkl-with-validated-bookkeeping
sample,18,1,1,8192,75222871,9182.4793701171875
sample,18,1,2,8192,75157106,9174.451416015625
sample,18,1,3,8192,74885610,9141.309814453125
case,19,1,sparse-slices-cycle-checked+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=shuffled,unsupported,unsupported,slices-cycle-checked-v1,unavailable
case,20,1,sparse-slices-reduce-dot-checked+65536+sparse-uniform+density=0.015625+timing=reuse+locality=shuffled,unsupported,unsupported,slices-ordered-dot-checked-v1,unavailable
case,21,1,sparse-slices-reduce-dot-unchecked+65536+sparse-uniform+density=0.015625+timing=reuse+locality=shuffled,ok,composed,slices-dot-v1,onemkl-with-validated-bookkeeping
sample,21,1,1,65536,50853639,775.96495056152344
sample,21,1,2,65536,50922872,777.0213623046875
sample,21,1,3,65536,51366924,783.79705810546875
case,22,1,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,ok,composed,slices-gather-v1,onemkl-with-validated-bookkeeping
sample,22,1,1,131072,58953446,449.77909851074219
sample,22,1,2,131072,59478330,453.78364562988281
sample,22,1,3,131072,58687249,447.74817657470703
case,23,1,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,ok,composed,slices-gather-v1,onemkl-with-validated-bookkeeping
sample,23,1,1,131072,59369032,452.94976806640625
sample,23,1,2,131072,59003652,450.16213989257812
sample,23,1,3,131072,60127657,458.73761749267578
case,24,1,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,ok,composed,slices-refill-gather-clear-v1,onemkl-with-validated-bookkeeping
sample,24,1,1,131072,83183481,634.63959503173828
sample,24,1,2,131072,82909960,632.55279541015625
sample,24,1,3,131072,82247056,627.4952392578125
case,25,1,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,ok,composed,slices-refill-gather-clear-v1,onemkl-with-validated-bookkeeping
sample,25,1,1,131072,90201241,688.18085479736328
sample,25,1,2,131072,88975173,678.82669830322266
sample,25,1,3,131072,89014059,679.12337493896484
case,26,1,sparse-slices-clear+4096+sparse-uniform+density=0.0625+timing=reuse+locality=shuffled,unsupported,unsupported,slices-refill-clear-v1,unavailable
