run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,native/c/c-sparse/packed-4x4,1,ns,5e5a7f1f1de41b1824299822f66314b6af1574ef,true,kotlin-native-2.4.10,1,3,50000000,native-calibrated,12500000,1
case,1,1,scal+64+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,1,1,1,416898,50329015,120.72261080648025
sample,1,1,2,416898,51510207,123.55589856511665
sample,1,1,3,416898,51785760,124.21685879999424
sample,1,1,4,416898,51150716,122.69359891388301
sample,1,1,5,416898,53983016,129.48734702493175
case,2,1,scal+256+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,2,1,1,543159,44924119,82.70896551470196
sample,2,1,2,543159,48329345,88.97826419151666
sample,2,1,3,543159,58842551,108.33393352591047
sample,2,1,4,543159,82302352,151.5253397255684
sample,2,1,5,543159,91198453,167.90378692058863
case,3,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,3,1,1,75130,43700156,581.6605350725409
sample,3,1,2,75130,46569083,619.8467057101025
sample,3,1,3,75130,44793926,596.2189005723412
sample,3,1,4,75130,41920223,557.9691601224545
sample,3,1,5,75130,50377778,670.5414348462665
case,4,1,scal+65536+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,4,1,1,2667,46547097,17452.979752530933
sample,4,1,2,2667,44303089,16611.581927259092
sample,4,1,3,2667,43598430,16347.367829021372
sample,4,1,4,2667,41752663,15655.291713535808
sample,4,1,5,2667,41487786,15555.975253093364
case,5,1,scal+4096+uniform,ok,direct,reset-and-arithmetic,policy
sample,5,1,1,23552,57933806,2459.8253226902175
sample,5,1,2,23552,58558941,2486.3680791440215
sample,5,1,3,23552,59640675,2532.2976817255435
sample,5,1,4,23552,58416146,2480.3051120923915
sample,5,1,5,23552,58602381,2488.212508491848
