run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,native/c/c-sparse/packed-4x4,3,ns,5e5a7f1f1de41b1824299822f66314b6af1574ef,true,kotlin-native-2.4.10,1,3,50000000,native-calibrated,12500000,1
case,1,1,scal+64+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,1,1,1,471293,42576108,90.33893565149494
sample,1,1,2,471293,42908918,91.04509933311125
sample,1,1,3,471293,42930785,91.09149722147369
sample,1,1,4,471293,39400728,83.60134353788408
sample,1,1,5,471293,37424939,79.40907036599313
case,2,1,scal+256+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,2,1,1,645210,74462510,115.40817718262271
sample,2,1,2,645210,83673984,129.68488399125866
sample,2,1,3,645210,73629112,114.11650780366082
sample,2,1,4,645210,64803288,100.43751336774073
sample,2,1,5,645210,58592436,90.81141953782489
case,3,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,3,1,1,73048,47649306,652.3013087285073
sample,3,1,2,73048,36603749,501.0917342021684
sample,3,1,3,73048,38322021,524.6142399518125
sample,3,1,4,73048,37972183,519.825087613624
sample,3,1,5,73048,37883920,518.6167999123863
case,4,1,scal+65536+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,4,1,1,3136,51277696,16351.30612244898
sample,4,1,2,3136,50676029,16159.448022959185
sample,4,1,3,3136,49738343,15860.441007653062
sample,4,1,4,3136,46641644,14872.973214285714
sample,4,1,5,3136,48349513,15417.574298469388
case,5,1,scal+4096+uniform,ok,direct,reset-and-arithmetic,policy
sample,5,1,1,27691,46561579,1681.4697555162327
sample,5,1,2,27691,44762557,1616.5020042613123
sample,5,1,3,27691,45668588,1649.221335451952
sample,5,1,4,27691,43850065,1583.5493481636634
sample,5,1,5,27691,42066801,1519.1506626701816
