run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,onemkl,3,ns,a5d0ea79c620d16c81345b622bbcdd072d7ee8f3,true,Intel(R) oneAPI Math Kernel Library Version 2026.1-Product Build 20260612 for Intel(R) 64 architecture applications; compiler=15.2.0,1,3,50000000,vendor-calibrated,12500000,1
case,1,1,scal+64+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,1,1,1,262144,26509383,101.12527084350586
sample,1,1,2,262144,24375069,92.983509063720703
sample,1,1,3,262144,24073982,91.834953308105469
sample,1,1,4,262144,24429194,93.189979553222656
sample,1,1,5,262144,24813288,94.655181884765625
case,2,1,scal+256+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,2,1,1,262144,40142882,153.13294219970703
sample,2,1,2,262144,36993169,141.11774063110352
sample,2,1,3,262144,49432644,188.57057189941406
sample,2,1,4,262144,31666171,120.79685592651367
sample,2,1,5,262144,36811960,140.42648315429688
case,3,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,3,1,1,65536,48154487,734.77915954589844
sample,3,1,2,65536,40949388,624.83807373046875
sample,3,1,3,65536,36681811,559.72001647949219
sample,3,1,4,65536,32268775,492.38243103027344
sample,3,1,5,65536,29774293,454.31965637207031
case,4,1,scal+65536+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,4,1,1,2048,31707753,15482.30126953125
sample,4,1,2,2048,31434853,15349.04931640625
sample,4,1,3,2048,31677224,15467.39453125
sample,4,1,4,2048,32044556,15646.755859375
sample,4,1,5,2048,31159699,15214.69677734375
case,5,1,scal+4096+uniform,ok,direct,reset-and-arithmetic,vendor-cblas
sample,5,1,1,16384,29054529,1773.3477172851562
sample,5,1,2,16384,32656748,1993.209716796875
sample,5,1,3,16384,32285921,1970.5762329101562
sample,5,1,4,16384,32987798,2013.4154052734375
sample,5,1,5,16384,33164142,2024.1785888671875
