run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,native/c/c-sparse/packed-4x4,2,ns,a5d0ea79c620d16c81345b622bbcdd072d7ee8f3,true,kotlin-native-2.4.10,1,3,50000000,native-calibrated,12500000,1
case,1,1,scal+64+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,1,1,1,372728,54702082,146.76139705093257
sample,1,1,2,372728,55884895,149.93479159065055
sample,1,1,3,372728,51193368,137.3477924921122
sample,1,1,4,372728,51186136,137.32838960314223
sample,1,1,5,372728,50707195,136.04342845184692
case,2,1,scal+256+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,2,1,1,393658,66090371,167.88778838484166
sample,2,1,2,393658,56267810,142.93577165966397
sample,2,1,3,393658,61287702,155.68768321741206
sample,2,1,4,393658,60121383,152.72491096332348
sample,2,1,5,393658,57810126,146.85368009795306
case,3,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,3,1,1,98481,85720197,870.423706095592
sample,3,1,2,98481,86006503,873.330926777754
sample,3,1,3,98481,50991379,517.7788507427829
sample,3,1,4,98481,49388058,501.4983397812776
sample,3,1,5,98481,77581844,787.7848925173383
case,4,1,scal+65536+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,4,1,1,3301,57002910,17268.376249621328
sample,4,1,2,3301,61877909,18745.201151166315
sample,4,1,3,3301,65885200,19959.163889730386
sample,4,1,4,3301,65824284,19940.710087852167
sample,4,1,5,3301,64177647,19441.880339291125
case,5,1,scal+4096+uniform,ok,direct,reset-and-arithmetic,policy
sample,5,1,1,28092,63496852,2260.3179552897623
sample,5,1,2,28092,70322453,2503.291079310836
sample,5,1,3,28092,66744771,2375.935177274669
sample,5,1,4,28092,68590864,2441.651146233803
sample,5,1,5,28092,65716862,2339.3443685034886
