run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,onemkl,1,ns,a5d0ea79c620d16c81345b622bbcdd072d7ee8f3,true,Intel(R) oneAPI Math Kernel Library Version 2026.1-Product Build 20260612 for Intel(R) 64 architecture applications; compiler=15.2.0,1,3,50000000,vendor-calibrated,12500000,1
case,1,1,scal+64+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,1,1,1,262144,24779912,94.527862548828125
sample,1,1,2,262144,21348450,81.437873840332031
sample,1,1,3,262144,20407727,77.849300384521484
sample,1,1,4,262144,23583803,89.965068817138672
sample,1,1,5,262144,23150077,88.310535430908203
case,2,1,scal+256+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,2,1,1,524288,52273135,99.703092575073242
sample,2,1,2,524288,49689767,94.77570915222168
sample,2,1,3,524288,53555457,102.14892768859863
sample,2,1,4,524288,65314371,124.5772762298584
sample,2,1,5,524288,67915683,129.53888511657715
case,3,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,3,1,1,65536,35187831,536.92369079589844
sample,3,1,2,65536,46638772,711.65118408203125
sample,3,1,3,65536,46311718,706.66073608398438
sample,3,1,4,65536,29858722,455.60794067382812
sample,3,1,5,65536,38513049,587.66249084472656
case,4,1,scal+65536+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,4,1,1,2048,37502161,18311.60205078125
sample,4,1,2,2048,39014597,19050.09619140625
sample,4,1,3,2048,38700239,18896.60107421875
sample,4,1,4,2048,35852700,17506.201171875
sample,4,1,5,2048,33109544,16166.76953125
case,5,1,scal+4096+uniform,ok,direct,reset-and-arithmetic,vendor-cblas
sample,5,1,1,16384,32198555,1965.2438354492188
sample,5,1,2,16384,32402934,1977.7181396484375
sample,5,1,3,16384,30867790,1884.0203857421875
sample,5,1,4,16384,32359896,1975.09130859375
sample,5,1,5,16384,36423035,2223.0856323242188
