run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,openblas,1,ns,a5d0ea79c620d16c81345b622bbcdd072d7ee8f3,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,50000000,vendor-calibrated,12500000,1
case,1,1,scal+64+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,1,1,1,524288,58462955,111.50923728942871
sample,1,1,2,524288,48491614,92.490413665771484
sample,1,1,3,524288,48750093,92.983423233032227
sample,1,1,4,524288,52935056,100.96560668945312
sample,1,1,5,524288,46731984,89.134185791015625
case,2,1,scal+256+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,2,1,1,262144,24633069,93.967700958251953
sample,2,1,2,262144,24719894,94.298912048339844
sample,2,1,3,262144,23648139,90.210491180419922
sample,2,1,4,262144,25164979,95.996776580810547
sample,2,1,5,262144,25039365,95.517597198486328
case,3,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,3,1,1,65536,28477191,434.52745056152344
sample,3,1,2,65536,31269917,477.14106750488281
sample,3,1,3,65536,28777583,439.11106872558594
sample,3,1,4,65536,30078950,458.96835327148438
sample,3,1,5,65536,28771101,439.01216125488281
case,4,1,scal+65536+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,4,1,1,2048,45133028,22037.611328125
sample,4,1,2,2048,37809053,18461.45166015625
sample,4,1,3,2048,40433705,19743.02001953125
sample,4,1,4,2048,40286384,19671.0859375
sample,4,1,5,2048,40459646,19755.6865234375
case,5,1,scal+4096+uniform,ok,direct,reset-and-arithmetic,vendor-cblas
sample,5,1,1,16384,35235858,2150.6260986328125
sample,5,1,2,16384,31146360,1901.02294921875
sample,5,1,3,16384,31496791,1922.4115600585938
sample,5,1,4,16384,29746746,1815.5972900390625
sample,5,1,5,16384,30053340,1834.310302734375
