run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,onemkl,1,ns,10128c807d7b21990a9a043b34709d4c8f3d839e,false,Intel(R) oneAPI Math Kernel Library Version 2026.1-Product Build 20260612 for Intel(R) 64 architecture applications; compiler=15.2.0,1,5,200000000,vendor-calibrated,50000000,1
case,1,1,scal+64+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,1,1,1,1000000,43946116,43.946116000000004
sample,1,1,2,1000000,43808580,43.808579999999999
sample,1,1,3,1000000,43854888,43.854888000000003
sample,1,1,4,1000000,44131485,44.131484999999998
sample,1,1,5,1000000,43136333,43.136333
case,2,1,scal+256+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,2,1,1,1000000,49505879,49.505879
sample,2,1,2,1000000,49010862,49.010862000000003
sample,2,1,3,1000000,49199142,49.199142000000002
sample,2,1,4,1000000,49545158,49.545158000000001
sample,2,1,5,1000000,49326874,49.326873999999997
case,3,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,3,1,1,524288,105846754,201.88666152954102
sample,3,1,2,524288,104883121,200.04867744445801
sample,3,1,3,524288,105206049,200.66461372375488
sample,3,1,4,524288,104793348,199.87744903564453
sample,3,1,5,524288,105461755,201.15233421325684
case,4,1,scal+65536+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,4,1,1,16384,120707397,7367.3948364257812
sample,4,1,2,16384,120661096,7364.56884765625
sample,4,1,3,16384,120049248,7327.224609375
sample,4,1,4,16384,119696475,7305.6930541992188
sample,4,1,5,16384,120635210,7362.9888916015625
case,5,1,scal+4096+uniform,ok,direct,reset-and-arithmetic,vendor-cblas
sample,5,1,1,262144,200393643,764.44108200073242
sample,5,1,2,262144,202395890,772.07904815673828
sample,5,1,3,262144,202383724,772.03263854980469
sample,5,1,4,262144,202110804,770.99153137207031
sample,5,1,5,262144,200571510,765.11959075927734
