run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,openblas,2,ns,10128c807d7b21990a9a043b34709d4c8f3d839e,false,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,5,200000000,vendor-calibrated,50000000,1
case,1,1,scal+64+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,1,1,1,1000000,37229034,37.229033999999999
sample,1,1,2,1000000,37768714,37.768714000000003
sample,1,1,3,1000000,38472405,38.472405000000002
sample,1,1,4,1000000,39569885,39.569884999999999
sample,1,1,5,1000000,37632629,37.632629000000001
case,2,1,scal+256+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,2,1,1,1000000,43359763,43.359763000000001
sample,2,1,2,1000000,42939063,42.939062999999997
sample,2,1,3,1000000,42767659,42.767659000000002
sample,2,1,4,1000000,42733020,42.733020000000003
sample,2,1,5,1000000,43386653,43.386653000000003
case,3,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,3,1,1,524288,102210837,194.95170021057129
sample,3,1,2,524288,102322112,195.1639404296875
sample,3,1,3,524288,103250628,196.93494415283203
sample,3,1,4,524288,102626936,195.74534606933594
sample,3,1,5,524288,102103051,194.74611473083496
case,4,1,scal+65536+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,4,1,1,16384,132808883,8106.0109252929688
sample,4,1,2,16384,134315731,8197.9816284179688
sample,4,1,3,16384,134475038,8207.7049560546875
sample,4,1,4,16384,134486476,8208.403076171875
sample,4,1,5,16384,132392035,8080.5685424804688
case,5,1,scal+4096+uniform,ok,direct,reset-and-arithmetic,vendor-cblas
sample,5,1,1,262144,191136512,729.1279296875
sample,5,1,2,262144,193259353,737.22592544555664
sample,5,1,3,262144,192514639,734.38506698608398
sample,5,1,4,262144,192574490,734.61338043212891
sample,5,1,5,262144,192990765,736.20134353637695
