run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,onemkl,3,ns,10128c807d7b21990a9a043b34709d4c8f3d839e,false,Intel(R) oneAPI Math Kernel Library Version 2026.1-Product Build 20260612 for Intel(R) 64 architecture applications; compiler=15.2.0,1,5,200000000,vendor-calibrated,50000000,1
case,1,1,scal+64+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,1,1,1,1000000,44343742,44.343741999999999
sample,1,1,2,1000000,44096546,44.096545999999996
sample,1,1,3,1000000,44912748,44.912748000000001
sample,1,1,4,1000000,44794070,44.794069999999998
sample,1,1,5,1000000,44874156,44.874155999999999
case,2,1,scal+256+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,2,1,1,1000000,50418579,50.418579000000001
sample,2,1,2,1000000,50137894,50.137894000000003
sample,2,1,3,1000000,49775132,49.775131999999999
sample,2,1,4,1000000,50115538,50.115538000000001
sample,2,1,5,1000000,49762740,49.762740000000001
case,3,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,3,1,1,524288,105258430,200.76452255249023
sample,3,1,2,524288,105317459,200.87711143493652
sample,3,1,3,524288,106026897,202.23025703430176
sample,3,1,4,524288,106404090,202.9496955871582
sample,3,1,5,524288,105602950,201.4216423034668
case,4,1,scal+65536+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,4,1,1,16384,121425603,7411.2306518554688
sample,4,1,2,16384,121447690,7412.5787353515625
sample,4,1,3,16384,121291513,7403.0464477539062
sample,4,1,4,16384,122497425,7476.6494750976562
sample,4,1,5,16384,121140012,7393.799560546875
case,5,1,scal+4096+uniform,ok,direct,reset-and-arithmetic,vendor-cblas
sample,5,1,1,131072,100687322,768.18330383300781
sample,5,1,2,131072,100984752,770.4525146484375
sample,5,1,3,131072,101231053,772.33164215087891
sample,5,1,4,131072,100773921,768.84400177001953
sample,5,1,5,131072,101246104,772.44647216796875
