run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,native/c/c-sparse/packed-4x4,2,ns,5e5a7f1f1de41b1824299822f66314b6af1574ef,false,kotlin-native-2.4.10,1,5,200000000,native-calibrated,50000000,1
case,1,1,scal+64+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,1,1,1,1000000,39073921,39.073921
sample,1,1,2,1000000,39821627,39.821627
sample,1,1,3,1000000,39613071,39.613071
sample,1,1,4,1000000,39152377,39.152377
sample,1,1,5,1000000,38505218,38.505218
case,2,1,scal+256+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,2,1,1,1000000,43671192,43.671192
sample,2,1,2,1000000,43412094,43.412094
sample,2,1,3,1000000,43249469,43.249469
sample,2,1,4,1000000,43346160,43.34616
sample,2,1,5,1000000,43493389,43.493389
case,3,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,3,1,1,881609,198802646,225.49979185784173
sample,3,1,2,881609,197713878,224.26481353978917
sample,3,1,3,881609,200216963,227.10403705043845
sample,3,1,4,881609,199053815,225.7846902651856
sample,3,1,5,881609,201692573,228.77780626105223
case,4,1,scal+65536+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,4,1,1,26964,199162726,7386.2455867082035
sample,4,1,2,26964,199719989,7406.91251298027
sample,4,1,3,26964,199299222,7391.307743658211
sample,4,1,4,26964,198740187,7370.575100133511
sample,4,1,5,26964,198757175,7371.205125352321
case,5,1,scal+4096+uniform,ok,direct,reset-and-arithmetic,policy
sample,5,1,1,241441,198491170,822.1104534855306
sample,5,1,2,241441,198273706,821.2097613909816
sample,5,1,3,241441,198678646,822.886941323139
sample,5,1,4,241441,197386511,817.5351783665575
sample,5,1,5,241441,197949464,819.8668163236567
