run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,native/c/c-sparse/packed-4x4,3,ns,10128c807d7b21990a9a043b34709d4c8f3d839e,false,kotlin-native-2.4.10,1,5,200000000,native-calibrated,50000000,1
case,1,1,scal+64+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,1,1,1,1000000,39406733,39.406733
sample,1,1,2,1000000,39541740,39.54174
sample,1,1,3,1000000,38333873,38.333873
sample,1,1,4,1000000,38505807,38.505807
sample,1,1,5,1000000,38521189,38.521189
case,2,1,scal+256+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,2,1,1,1000000,43299562,43.299562
sample,2,1,2,1000000,43410098,43.410098
sample,2,1,3,1000000,43459986,43.459986
sample,2,1,4,1000000,43248578,43.248578
sample,2,1,5,1000000,43220261,43.220261
case,3,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,3,1,1,955346,199074763,208.37975246664558
sample,3,1,2,955346,197256212,206.47620024577483
sample,3,1,3,955346,199509693,208.8350116083597
sample,3,1,4,955346,196928738,206.13341972437212
sample,3,1,5,955346,198166122,207.42864051348934
case,4,1,scal+65536+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,4,1,1,27074,200114048,7391.373568737534
sample,4,1,2,27074,200986990,7423.616384723351
sample,4,1,3,27074,199779895,7379.031358498929
sample,4,1,4,27074,198989420,7349.834527591047
sample,4,1,5,27074,198551517,7333.660227524562
case,5,1,scal+4096+uniform,ok,direct,reset-and-arithmetic,policy
sample,5,1,1,245867,198296573,806.5196752715899
sample,5,1,2,245867,198686338,808.1049429162921
sample,5,1,3,245867,199150814,809.9940780991349
sample,5,1,4,245867,199577529,811.7296302472475
sample,5,1,5,245867,198909470,809.012474223869
