run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,native/c/c-sparse/packed-4x4,1,ns,5e5a7f1f1de41b1824299822f66314b6af1574ef,true,kotlin-native-2.4.10,1,5,200000000,native-calibrated,50000000,1
case,1,1,scal+64+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,1,1,1,1000000,43981470,43.98147
sample,1,1,2,1000000,44783559,44.783559
sample,1,1,3,1000000,44379259,44.379259
sample,1,1,4,1000000,43789966,43.789966
sample,1,1,5,1000000,43681460,43.68146
case,2,1,scal+256+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,2,1,1,1000000,48811538,48.811538
sample,2,1,2,1000000,48799561,48.799561
sample,2,1,3,1000000,48702240,48.70224
sample,2,1,4,1000000,48619428,48.619428
sample,2,1,5,1000000,48783430,48.78343
case,3,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,3,1,1,859037,200027780,232.85118103178326
sample,3,1,2,859037,200601175,233.51866683274412
sample,3,1,3,859037,200660671,233.5879257820094
sample,3,1,4,859037,211406544,246.09713434927716
sample,3,1,5,859037,207603791,241.67037159051355
case,4,1,scal+65536+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,4,1,1,26304,199653424,7590.230535279806
sample,4,1,2,26304,199256897,7575.155755778589
sample,4,1,3,26304,199945553,7601.336412712895
sample,4,1,4,26304,200887310,7637.13921836983
sample,4,1,5,26304,201267426,7651.590100364963
case,5,1,scal+4096+uniform,ok,direct,reset-and-arithmetic,policy
sample,5,1,1,242095,200577296,828.5065614738016
sample,5,1,2,242095,199516038,824.1229186889444
sample,5,1,3,242095,200950166,830.0467419814536
sample,5,1,4,242095,201738742,833.3040418017721
sample,5,1,5,242095,201660645,832.9814535616184
