run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,onemkl,2,ns,ef35f7ca6871efddc43194c55b0d92b63c42af88,true,Intel(R) oneAPI Math Kernel Library Version 2026.1-Product Build 20260612 for Intel(R) 64 architecture applications; compiler=15.2.0,1,5,200000000,vendor-calibrated,50000000,1
case,1,1,scal+64+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,1,1,1,1000000,45125603,45.125602999999998
sample,1,1,2,1000000,45645334,45.645333999999998
sample,1,1,3,1000000,45958150,45.958150000000003
sample,1,1,4,1000000,45508117,45.508116999999999
sample,1,1,5,1000000,45747602,45.747602000000001
case,2,1,scal+256+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,2,1,1,1000000,51577750,51.577750000000002
sample,2,1,2,1000000,50479458,50.479458000000001
sample,2,1,3,1000000,51159124,51.159123999999998
sample,2,1,4,1000000,51025503,51.025503
sample,2,1,5,1000000,50210725,50.210724999999996
case,3,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,3,1,1,524288,108487344,206.92318725585938
sample,3,1,2,524288,109329861,208.53016090393066
sample,3,1,3,524288,108788730,207.4980354309082
sample,3,1,4,524288,109067522,208.02978897094727
sample,3,1,5,524288,109767107,209.3641414642334
case,4,1,scal+65536+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,4,1,1,16384,124057060,7571.842041015625
sample,4,1,2,16384,124337598,7588.9647216796875
sample,4,1,3,16384,124585307,7604.0836791992188
sample,4,1,4,16384,124345579,7589.4518432617188
sample,4,1,5,16384,124615272,7605.91259765625
case,5,1,scal+4096+uniform,ok,direct,reset-and-arithmetic,vendor-cblas
sample,5,1,1,131072,99767445,761.16519927978516
sample,5,1,2,131072,100753559,768.68865203857422
sample,5,1,3,131072,100781558,768.90226745605469
sample,5,1,4,131072,101635759,775.41930389404297
sample,5,1,5,131072,101623894,775.32878112792969
