run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,native/c/c-sparse/packed-4x4,2,ns,ef35f7ca6871efddc43194c55b0d92b63c42af88,true,kotlin-native-2.4.10,1,5,200000000,native-calibrated,50000000,1
case,1,1,scal+64+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,1,1,1,1000000,40337426,40.337426
sample,1,1,2,1000000,40657555,40.657555
sample,1,1,3,1000000,40375501,40.375501
sample,1,1,4,1000000,40647513,40.647513
sample,1,1,5,1000000,40611386,40.611386
case,2,1,scal+256+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,2,1,1,1000000,44481617,44.481617
sample,2,1,2,1000000,44676885,44.676885
sample,2,1,3,1000000,44611162,44.611162
sample,2,1,4,1000000,44644130,44.64413
sample,2,1,5,1000000,44429665,44.429665
case,3,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,3,1,1,875057,201518738,230.2921272557102
sample,3,1,2,875057,200395041,229.00798576549872
sample,3,1,3,875057,204048532,233.18313207025372
sample,3,1,4,875057,202128717,230.98920070349703
sample,3,1,5,875057,202536677,231.45541033326973
case,4,1,scal+65536+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,4,1,1,26383,198540626,7525.324110222492
sample,4,1,2,26383,199401407,7557.950460523823
sample,4,1,3,26383,199363354,7556.508130235379
sample,4,1,4,26383,198691994,7531.061441079483
sample,4,1,5,26383,197289773,7477.912784747754
case,5,1,scal+4096+uniform,ok,direct,reset-and-arithmetic,policy
sample,5,1,1,244502,200732080,820.9833866389641
sample,5,1,2,244502,202299835,827.3954200783634
sample,5,1,3,244502,202988325,830.2113070649729
sample,5,1,4,244502,199825565,817.2757891550989
sample,5,1,5,244502,202198140,826.9794930102821
