run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,native/c/c-sparse/packed-4x4,1,ns,ef35f7ca6871efddc43194c55b0d92b63c42af88,true,kotlin-native-2.4.10,1,5,200000000,native-calibrated,50000000,1
case,1,1,scal+64+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,1,1,1,1000000,39410638,39.410638
sample,1,1,2,1000000,40675774,40.675774
sample,1,1,3,1000000,39629931,39.629931
sample,1,1,4,1000000,39494925,39.494925
sample,1,1,5,1000000,39500680,39.50068
case,2,1,scal+256+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,2,1,1,1000000,43412708,43.412708
sample,2,1,2,1000000,43741998,43.741998
sample,2,1,3,1000000,43712994,43.712994
sample,2,1,4,1000000,43572312,43.572312
sample,2,1,5,1000000,43606525,43.606525
case,3,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,3,1,1,869577,199016107,228.86542192353295
sample,3,1,2,869577,200018091,230.01768791032882
sample,3,1,3,869577,199015789,228.8650562284881
sample,3,1,4,869577,198253423,227.98834720789534
sample,3,1,5,869577,198328513,228.07469953782126
case,4,1,scal+65536+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,4,1,1,25506,193108916,7571.117227319062
sample,4,1,2,25506,193375386,7581.564573041637
sample,4,1,3,25506,193717196,7594.965733552889
sample,4,1,4,25506,193743502,7595.997098721869
sample,4,1,5,25506,193884657,7601.531286756058
case,5,1,scal+4096+uniform,ok,direct,reset-and-arithmetic,policy
sample,5,1,1,244554,203195456,830.8817520874735
sample,5,1,2,244554,202851936,829.4770725483942
sample,5,1,3,244554,202818764,829.3414297046869
sample,5,1,4,244554,201866516,825.4476148417118
sample,5,1,5,244554,203318604,831.3853136730538
