run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,native/c/c-sparse/packed-4x4,3,ns,5e5a7f1f1de41b1824299822f66314b6af1574ef,true,kotlin-native-2.4.10,1,5,200000000,native-calibrated,50000000,1
case,1,1,scal+64+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,1,1,1,1000000,40026066,40.026066
sample,1,1,2,1000000,40698667,40.698667
sample,1,1,3,1000000,40199472,40.199472
sample,1,1,4,1000000,40067719,40.067719
sample,1,1,5,1000000,39920943,39.920943
case,2,1,scal+256+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,2,1,1,1000000,44612941,44.612941
sample,2,1,2,1000000,44629119,44.629119
sample,2,1,3,1000000,44593364,44.593364
sample,2,1,4,1000000,44680251,44.680251
sample,2,1,5,1000000,44480490,44.48049
case,3,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,3,1,1,862084,200903798,233.04434138668623
sample,3,1,2,862084,200570750,232.65801244426297
sample,3,1,3,862084,199949667,231.93756872880138
sample,3,1,4,862084,199264107,231.14233299771251
sample,3,1,5,862084,199592168,231.52287712102301
case,4,1,scal+65536+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,4,1,1,26273,200616174,7635.830472348038
sample,4,1,2,26273,200218490,7620.693868229741
sample,4,1,3,26273,201044071,7652.11704030754
sample,4,1,4,26273,199393162,7589.2803258097665
sample,4,1,5,26273,199818561,7605.471815171469
case,5,1,scal+4096+uniform,ok,direct,reset-and-arithmetic,policy
sample,5,1,1,240696,198726672,825.6334629574235
sample,5,1,2,240696,200496501,832.9864268621
sample,5,1,3,240696,199485006,828.784051251371
sample,5,1,4,240696,200840556,834.4158440522485
sample,5,1,5,240696,199308762,828.0518247083457
