run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,openblas,3,ns,ef35f7ca6871efddc43194c55b0d92b63c42af88,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,5,200000000,vendor-calibrated,50000000,1
case,1,1,scal+64+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,1,1,1,1000000,39430840,39.430840000000003
sample,1,1,2,1000000,38750705,38.750705000000004
sample,1,1,3,1000000,39011614,39.011614000000002
sample,1,1,4,1000000,39791522,39.791522000000001
sample,1,1,5,1000000,38658836,38.658836000000001
case,2,1,scal+256+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,2,1,1,1000000,45518237,45.518236999999999
sample,2,1,2,1000000,45534536,45.534536000000003
sample,2,1,3,1000000,45783596,45.783596000000003
sample,2,1,4,1000000,45258441,45.258440999999998
sample,2,1,5,1000000,45114207,45.114207
case,3,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,3,1,1,524288,107627247,205.28268241882324
sample,3,1,2,524288,108210492,206.39513397216797
sample,3,1,3,524288,106906599,203.90815544128418
sample,3,1,4,524288,106926666,203.94643020629883
sample,3,1,5,524288,106936149,203.96451759338379
case,4,1,scal+65536+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,4,1,1,16384,135188514,8251.2520751953125
sample,4,1,2,16384,135529083,8272.0387573242188
sample,4,1,3,16384,134791268,8227.006103515625
sample,4,1,4,16384,135168667,8250.0407104492188
sample,4,1,5,16384,135385602,8263.2813720703125
case,5,1,scal+4096+uniform,ok,direct,reset-and-arithmetic,vendor-cblas
sample,5,1,1,262144,197545450,753.57608795166016
sample,5,1,2,262144,197211699,752.30292892456055
sample,5,1,3,262144,196394567,749.18581771850586
sample,5,1,4,262144,197600505,753.78610610961914
sample,5,1,5,262144,197377477,752.93532180786133
