run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,onemkl,3,ns,ef35f7ca6871efddc43194c55b0d92b63c42af88,true,Intel(R) oneAPI Math Kernel Library Version 2026.1-Product Build 20260612 for Intel(R) 64 architecture applications; compiler=15.2.0,1,5,200000000,vendor-calibrated,50000000,1
case,1,1,scal+64+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,1,1,1,1000000,43329155,43.329155
sample,1,1,2,1000000,44283858,44.283858000000002
sample,1,1,3,1000000,43383488,43.383488
sample,1,1,4,1000000,43612000,43.612000000000002
sample,1,1,5,1000000,43746640,43.746639999999999
case,2,1,scal+256+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,2,1,1,1000000,48914966,48.914966
sample,2,1,2,1000000,48988261,48.988261000000001
sample,2,1,3,1000000,49194110,49.194110000000002
sample,2,1,4,1000000,49640259,49.640259
sample,2,1,5,1000000,49405322,49.405321999999998
case,3,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,3,1,1,524288,107216480,204.49920654296875
sample,3,1,2,524288,129880643,247.7276668548584
sample,3,1,3,524288,120311787,229.47652244567871
sample,3,1,4,524288,107921822,205.84453964233398
sample,3,1,5,524288,107848458,205.70460891723633
case,4,1,scal+65536+uniform+timing=arithmetic,ok,direct,arithmetic,vendor-cblas
sample,4,1,1,16384,124751850,7614.2486572265625
sample,4,1,2,16384,125467127,7657.9057006835938
sample,4,1,3,16384,124155989,7577.8801879882812
sample,4,1,4,16384,124796381,7616.9666137695312
sample,4,1,5,16384,124746994,7613.9522705078125
case,5,1,scal+4096+uniform,ok,direct,reset-and-arithmetic,vendor-cblas
sample,5,1,1,131072,102133802,779.21907043457031
sample,5,1,2,131072,102338809,780.78314971923828
sample,5,1,3,131072,101603545,775.17353057861328
sample,5,1,4,131072,102558765,782.46128082275391
sample,5,1,5,131072,102593855,782.72899627685547
