run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,native/c/c-sparse/packed-4x4,3,ns,6e4c009a2debfea98b1b169b903b79da200a08d3,false,kotlin-native-2.4.10,1,3,50000000,native-calibrated,12500000,1
case,1,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,1,1,1,83601,49627428,593.6224207844404
sample,1,1,2,83601,51240312,612.9150608246313
sample,1,1,3,83601,50236133,600.9034939773447
sample,1,1,4,83601,52496904,627.945885814763
sample,1,1,5,83601,50335051,602.086709489121
case,2,1,spgather+4096+sparse-uniform+density=0.25+timing=arithmetic,ok,direct,arithmetic,policy
sample,2,1,1,159434,53812944,337.5248943136345
sample,2,1,2,159434,54903889,344.3675063035488
sample,2,1,3,159434,53224933,333.8367788552003
sample,2,1,4,159434,52299898,328.03478555389694
sample,2,1,5,159434,52479718,329.16265037570406
case,3,1,spgather+65536+sparse-uniform+density=0.25+timing=arithmetic,ok,direct,arithmetic,policy
sample,3,1,1,6290,47449224,7543.596820349761
sample,3,1,2,6290,46861959,7450.231955484896
sample,3,1,3,6290,45983755,7310.612877583466
sample,3,1,4,6290,45381894,7214.927503974563
sample,3,1,5,6290,45546027,7241.021780604134
