run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,native/c/c-sparse/packed-4x4,1,ns,6e4c009a2debfea98b1b169b903b79da200a08d3,false,kotlin-native-2.4.10,1,3,50000000,native-calibrated,12500000,1
case,1,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,1,1,1,60297,50774759,842.0776987246463
sample,1,1,2,60297,48439440,803.347430220409
sample,1,1,3,60297,47408162,786.244124915004
sample,1,1,4,60297,56104175,930.4637875847886
sample,1,1,5,60297,50238568,833.1851999270278
case,2,1,spgather+4096+sparse-uniform+density=0.25+timing=arithmetic,ok,direct,arithmetic,policy
sample,2,1,1,62163,50024540,804.7317536154948
sample,2,1,2,62163,42874731,689.7146373244534
sample,2,1,3,62163,37179811,598.1019416694819
sample,2,1,4,62163,29601808,476.1965799591397
sample,2,1,5,62163,46441165,747.0869327413413
case,3,1,spgather+65536+sparse-uniform+density=0.25+timing=arithmetic,ok,direct,arithmetic,policy
sample,3,1,1,6392,47890987,7492.332133917397
sample,3,1,2,6392,48589560,7601.620775969963
sample,3,1,3,6392,48640682,7609.618585732165
sample,3,1,4,6392,48148409,7532.604662077597
sample,3,1,5,6392,47943041,7500.475750938674
