run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,native/c/c-sparse/packed-4x4,1,ns,6e4c009a2debfea98b1b169b903b79da200a08d3,false,kotlin-native-2.4.10,1,3,50000000,native-calibrated,12500000,1
case,1,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,1,1,1,68410,59872518,875.2012571261512
sample,1,1,2,68410,67652328,988.9245431954392
sample,1,1,3,68410,66983422,979.146645227306
sample,1,1,4,68410,64829245,947.6574331238123
sample,1,1,5,68410,60511423,884.5406080982312
case,2,1,spgather+4096+sparse-uniform+density=0.25+timing=arithmetic,ok,direct,arithmetic,policy
sample,2,1,1,16056,40108367,2498.029833084205
sample,2,1,2,16056,28208644,1756.8911310413553
sample,2,1,3,16056,30453020,1896.6753861484804
sample,2,1,4,16056,24497659,1525.763515196811
sample,2,1,5,16056,23983123,1493.7171773791729
case,3,1,spgather+65536+sparse-uniform+density=0.25+timing=arithmetic,ok,direct,arithmetic,policy
sample,3,1,1,1492,44572104,29874.06434316354
sample,3,1,2,1492,43222281,28969.3572386059
sample,3,1,3,1492,72087457,48315.989946380694
sample,3,1,4,1492,43999134,29490.03619302949
sample,3,1,5,1492,51425508,34467.49865951743
