run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,native/c/c-sparse/packed-4x4,2,ns,6e4c009a2debfea98b1b169b903b79da200a08d3,false,kotlin-native-2.4.10,1,3,50000000,native-calibrated,12500000,1
case,1,1,scal+4096+uniform+timing=arithmetic,ok,direct,arithmetic,policy
sample,1,1,1,82653,49930238,604.0946850084086
sample,1,1,2,82653,50803702,614.6625288858239
sample,1,1,3,82653,49433824,598.0886840163091
sample,1,1,4,82653,50236460,607.7995959009353
sample,1,1,5,82653,49439223,598.1540052992632
case,2,1,spgather+4096+sparse-uniform+density=0.25+timing=arithmetic,ok,direct,arithmetic,policy
sample,2,1,1,41596,50318879,1209.7047552649294
sample,2,1,2,41596,53311798,1281.656842004039
sample,2,1,3,41596,49873539,1198.9984373497452
sample,2,1,4,41596,49918646,1200.0828445042794
sample,2,1,5,41596,50007651,1202.2225935186075
case,3,1,spgather+65536+sparse-uniform+density=0.25+timing=arithmetic,ok,direct,arithmetic,policy
sample,3,1,1,2550,51413625,20162.20588235294
sample,3,1,2,2550,51339744,20133.23294117647
sample,3,1,3,2550,50484148,19797.705098039216
sample,3,1,4,2550,50343041,19742.369019607842
sample,3,1,5,2550,49604220,19452.63529411765
